company_name,ico,segment,is_client,play_type,employee_count,current_acv_eur,potential_acv_eur,whitespace_eur,current_products,top_upsell,all_upsells,competitor_tools,nearest_renewal,days_to_renewal
"Kraintek Czech, s.r.o.",25278169,unknown,False,greenfield,,0,2200,2200,,,,,,
Kolomaki s.r.o.,06142974,unknown,False,greenfield,22,0,2200,2200,,,,,,
"Klastr českých nábytkářů, družstvo",27695077,unknown,False,greenfield,,0,2200,2200,,,,,,
KIPP CZ s.r.o.,07666144,unknown,False,greenfield,,0,2200,2200,,,,,,
KINGSLAND,87908336,unknown,False,greenfield,,0,2200,2200,,,,,,
KEYENCE International,24732010,unknown,False,greenfield,,0,2200,2200,,,,,,
KARDEX s.r.o.,00370786,unknown,False,greenfield,,0,2200,2200,,,,,,
Kalep s.r.o.,04335937,unknown,False,greenfield,8,0,2200,2200,,,,,,
Jihomoravský kraj,00213730,unknown,False,greenfield,,0,2200,2200,,,,,,
Jan Vlach,00934933,unknown,False,greenfield,,0,2200,2200,,,,,,
ITC,02091674,unknown,False,greenfield,,0,2200,2200,,,,,,
INSIZE Czech s.r.o.,09480188,unknown,False,greenfield,,0,2200,2200,,,,,,
InLED s.r.o.,07877668,unknown,False,greenfield,20,0,2200,2200,,,,,,
"I.K.V., s.r.o.",00556793,unknown,False,greenfield,,0,2200,2200,,,,,,
Hyverr,06696236,unknown,False,greenfield,,0,2200,2200,,,,,,
HUCK,19497695,unknown,False,greenfield,,0,2200,2200,,,,,,
HTS,00371000,unknown,False,greenfield,,0,2200,2200,,,,,,
Hongniu Laser Europe,23799731,unknown,False,greenfield,,0,2200,2200,,,,,,
HELUZ IZOS s.r.o.,10875794,unknown,False,greenfield,8,0,2200,2200,,,,,,
HELUZ cihlářský průmysl v.o.s.,65269063,unknown,False,greenfield,,0,2200,2200,,,,,,
"HALLUX, s.r.o.",05361427,unknown,False,greenfield,,0,2200,2200,,,,,,
Hadef,10798714,unknown,False,greenfield,,0,2200,2200,,,,,,
"GMF AQUAPARK PRAGUE, a.s.",27642127,unknown,False,greenfield,,0,2200,2200,,,,,,
"GMC - měřicí technika, s.r.o.",63494663,unknown,False,greenfield,,0,2200,2200,,,,,,
GmbH,00359226,unknown,False,greenfield,,0,2200,2200,,,,,,
GLOBAL INTERIO NÁBYTEK s.r.o.,19233574,unknown,False,greenfield,,0,2200,2200,,,,,,
"Georg Fischer Rohrleitungssysteme GmbH, odštěpný závod",07571623,unknown,False,greenfield,,0,2200,2200,,,,,,
"FUCHS OIL CORPORATION (CZ), spol. s r.o.",41188063,unknown,False,greenfield,21,0,2200,2200,,,,,,
FAR,02172232,unknown,False,greenfield,,0,2200,2200,,,,,,
"Exportní garanční a pojišťovací společnost, a.s.",45279314,unknown,False,greenfield,,0,2200,2200,,,,,,
ELESA+GANTER CZ s.r.o.,27618251,unknown,False,greenfield,,0,2200,2200,,,,,,
Elektrotechnická asociace České republiky,45246327,unknown,False,greenfield,4,0,2200,2200,,,,,,
ECKART,24424552,unknown,False,greenfield,,0,2200,2200,,,,,,
DK Vision s.r.o.,21207003,unknown,False,greenfield,,0,2200,2200,,,,,,
Design & LifeStyle s.r.o.,11843870,unknown,False,greenfield,,0,2200,2200,,,,,,
DEMCAK s.r.o.,09524428,unknown,False,greenfield,,0,2200,2200,,,,,,
DATAZ produkt s.r.o.,08178364,unknown,False,greenfield,,0,2200,2200,,,,,,
COMEC,64086046,unknown,False,greenfield,,0,2200,2200,,,,,,
"Cech parketářů České republiky, z.s.",06608787,unknown,False,greenfield,,0,2200,2200,,,,,,
"Cech kamnářů České republiky, z.s.",63835631,unknown,False,greenfield,,0,2200,2200,,,,,,
"CCB, spol. s r.o.",18825435,unknown,False,greenfield,,0,2200,2200,,,,,,
BYD Automotive Czech s.r.o.,22419519,unknown,False,greenfield,,0,2200,2200,,,,,,
Bonnel,09364081,unknown,False,greenfield,,0,2200,2200,,,,,,
"Blaser Swisslube CZ, s.r.o.",00545368,unknown,False,greenfield,19,0,2200,2200,,,,,,
BINDER,00708259,unknown,False,greenfield,,0,2200,2200,,,,,,
BELEC,00268615,unknown,False,greenfield,,0,2200,2200,,,,,,
BELDEN,23001674,unknown,False,greenfield,,0,2200,2200,,,,,,
BAUGRUP Czech s.r.o.,07834471,unknown,False,greenfield,,0,2200,2200,,,,,,
Bauer,00363307,unknown,False,greenfield,,0,2200,2200,,,,,,
AUREN s.r.o.,25433181,unknown,False,greenfield,,0,2200,2200,,,,,,
ARGO-HYTOS,06370748,unknown,False,greenfield,,0,2200,2200,,,,,,
Akcyjna,00381910,unknown,False,greenfield,,0,2200,2200,,,,,,
"A T R I U M , s. r. o.",25047442,unknown,False,greenfield,,0,2200,2200,,,,,,
ČSOB,07716516,unknown,False,greenfield,,0,2200,2200,,,,,,
Účetnictví Hubáček s.r.o.,27696936,unknown,False,greenfield,,0,2200,2200,,,,,,
Zippy JUHA s.r.o.,21152233,unknown,False,greenfield,,0,2200,2200,,,,,,
VŠB-TU Ostrava,26632454,unknown,False,greenfield,,0,2200,2200,,,,,,
VŠB  – TECHNICKÁ UNIVERZITA OSTRAVA,05636230,unknown,False,greenfield,,0,2200,2200,,,,,,
VCES,19783418,unknown,False,greenfield,,0,2200,2200,,,,,,
UTB ZLÍN,71182594,unknown,False,greenfield,,0,2200,2200,,,,,,
"TVF, s.r.o.",25307860,unknown,False,greenfield,,0,2200,2200,,,,,,
Systemair a.s.,25640909,unknown,False,greenfield,,0,2200,2200,,,,,,
STRABAG a.s.,08582661,unknown,False,greenfield,,0,2200,2200,,,,,,
Soutěže,01820249,unknown,False,greenfield,,0,2200,2200,,,,,,
"ROCKWOOL, a.s.",14614391,unknown,False,greenfield,,0,2200,2200,,,,,,
REHAU s.r.o.,03283232,unknown,False,greenfield,,0,2200,2200,,,,,,
PBS Velká Bíteš,13694421,unknown,False,greenfield,,0,2200,2200,,,,,,
Město Kuřim,00281964,unknown,False,greenfield,19,0,2200,2200,,,,,,
MIKROP ČEBÍN a.s.,46991743,unknown,False,greenfield,19,0,2200,2200,,,,,,
Mgr. Ludmila Nolčová,13672207,unknown,False,greenfield,,0,2200,2200,,,,,,
"Mgr. Jan Vedra, advokát",71468293,unknown,False,greenfield,,0,2200,2200,,,,,,
"Kv. Řezáč, s.r.o.",46963821,unknown,False,greenfield,7,0,2200,2200,,,,,,
"Komerční banka, a.s.",16846877,unknown,False,greenfield,,0,2200,2200,,,,,,
"Kdynium, a. s.",14705052,unknown,False,greenfield,,0,2200,2200,,,,,,
"Ing. Roman Šůstek, Ph.D.",87166348,unknown,False,greenfield,,0,2200,2200,,,,,,
Honeywell,00371028,unknown,False,greenfield,,0,2200,2200,,,,,,
Gerflor s.r.o.,48399311,unknown,False,greenfield,,0,2200,2200,,,,,,
CEITEC,75088983,unknown,False,greenfield,,0,2200,2200,,,,,,
CBRE s.r.o.,04167741,unknown,False,greenfield,,0,2200,2200,,,,,,
ATG s.r.o.,02766949,unknown,False,greenfield,,0,2200,2200,,,,,,
Aero Vodochody,18621112,unknown,False,greenfield,,0,2200,2200,,,,,,
UPCE,18017941,unknown,False,greenfield,,0,2200,2200,,,,,,
RiVR,46344420,unknown,False,greenfield,,0,2200,2200,,,,,,
Mosaic,07196652,unknown,False,greenfield,,0,2200,2200,,,,,,
Intergeo,25014277,unknown,False,greenfield,,0,2200,2200,,,,,,
METRIOS,,unknown,False,greenfield,,0,2200,2200,,,,,,
systems,,unknown,False,greenfield,,0,2200,2200,,,,,,
"Mastercam, RoboDK",,unknown,False,greenfield,,0,2200,2200,,,,,,
Lufthansa InTouch,,unknown,False,greenfield,,0,2200,2200,,,,,,
RICAIP Testbed Prague,,unknown,False,greenfield,,0,2200,2200,,,,,,
Hangar 13,,unknown,False,greenfield,,0,2200,2200,,,,,,
Audiokinetic,,unknown,False,greenfield,,0,2200,2200,,,,,,
zememeric,,unknown,False,greenfield,,0,2200,2200,,,,,,
UNMZ,,unknown,False,greenfield,,0,2200,2200,,,,,,
SPS2020,,unknown,False,greenfield,,0,2200,2200,,,,,,
SDENG Engineering Bureau,,unknown,False,greenfield,,0,2200,2200,,,,,,
podpis_Page_1,,unknown,False,greenfield,,0,2200,2200,,,,,,
mpsv_pro_vsechny,,unknown,False,greenfield,,0,2200,2200,,,,,,
KZPS_BASIC__NEW_RGB-02,,unknown,False,greenfield,,0,2200,2200,,,,,,
Institute for BIM Italy (IBIMI),,unknown,False,displacement,,0,2200,2200,,,,vectorworks,,
EU BIM Task Group,,unknown,False,greenfield,17,0,2200,2200,,,,,,
czbim,,unknown,False,greenfield,,0,2200,2200,,,,,,
buildingSMART Poland,,unknown,False,greenfield,,0,2200,2200,,,,,,
buildingSMART International,,unknown,False,greenfield,16,0,2200,2200,,,,,,
BIMnews,,unknown,False,greenfield,,0,2200,2200,,,,,,
BIMDAY2024,,unknown,False,greenfield,,0,2200,2200,,,,,,
BIMaS Slovakia,,unknown,False,greenfield,,0,2200,2200,,,,,,
Česká agentura na podporu obchodu / CzechTrade,,unknown,False,greenfield,,0,2200,2200,,,,,,
Zentrum für digitale Entwicklung GmbH,,unknown,False,greenfield,5,0,2200,2200,,,,,,
vesek,,unknown,False,greenfield,,0,2200,2200,,,,,,
Twinzo,,unknown,False,greenfield,10,0,2200,2200,,,,,,
tomasbarina,,unknown,False,greenfield,,0,2200,2200,,,,,,
RICAIP,,unknown,False,greenfield,,0,2200,2200,,,,,,
renata,,unknown,False,greenfield,,0,2200,2200,,,,,,
registrace,,unknown,False,greenfield,,0,2200,2200,,,,,,
PrezentaceCF_CZ_partnerskáloga_cropped-1,,unknown,False,greenfield,,0,2200,2200,,,,,,
PowerPlay Studio,,unknown,False,greenfield,,0,2200,2200,,,,,,
Offsite EXPO,,unknown,False,greenfield,,0,2200,2200,,,,,,
National Centre for Industry 4.0,,unknown,False,greenfield,,0,2200,2200,,,,,,
Ministerstvo pro místní rozvoj ČR,,unknown,False,greenfield,34,0,2200,2200,,,,,,
mhorak,,unknown,False,greenfield,,0,2200,2200,,,,,,
Lehner Leuchten GmbH,,unknown,False,greenfield,14,0,2200,2200,,,,,,
Language picture small,,unknown,False,greenfield,,0,2200,2200,,,,,,
Language picture big,,unknown,False,greenfield,,0,2200,2200,,,,,,
janburian1,,unknown,False,greenfield,,0,2200,2200,,,,,,
IoMobility Solutions s.r.o.,,unknown,False,greenfield,,0,2200,2200,,,,,,
Hungarian Water Partnership,,unknown,False,greenfield,8,0,2200,2200,,,,,,
header_ultrapano_2.jpg,,unknown,False,greenfield,,0,2200,2200,,,,,,
Go Vocal,,unknown,False,greenfield,6,0,2200,2200,,,,,,
Gedis Distribution,,unknown,False,greenfield,3,0,2200,2200,,,,,,
"Fakulta elektrotechniky a informatiky, VŠB-TUO",,unknown,False,greenfield,,0,2200,2200,,,,,,
DEVELOPMENT NEWS & FACILITY MANAGER,,unknown,False,greenfield,7,0,2200,2200,,,,,,
Dembrane,,unknown,False,greenfield,,0,2200,2200,,,,,,
danerhart,,unknown,False,greenfield,,0,2200,2200,,,,,,
CONSUL DEMOCRACY Foundation,,unknown,False,greenfield,,0,2200,2200,,,,,,
City of Brno,,unknown,False,greenfield,,0,2200,2200,,,,,,
CF2025header,,unknown,False,greenfield,,0,2200,2200,,,,,,
CF2024_1597,,unknown,False,greenfield,,0,2200,2200,,,,,,
CF2024_154749,,unknown,False,greenfield,,0,2200,2200,,,,,,
CESMOD,,unknown,False,greenfield,,0,2200,2200,,,,,,
cejpek-1,,unknown,False,greenfield,,0,2200,2200,,,,,,
CADFórum 2025,,unknown,False,greenfield,,0,2200,2200,,,,,,
CADforum2025-program,,unknown,False,greenfield,,0,2200,2200,,,,,,
Bäcker Systems Sp. z o.o.,,unknown,False,greenfield,,0,2200,2200,,,,,,
Business klub Ukrajina,,unknown,False,greenfield,,0,2200,2200,,,,,,
Boson Ditribution SE,,unknown,False,greenfield,,0,2200,2200,,,,,,
ATP25_MediaPartner_SvetloBW1,,unknown,False,greenfield,,0,2200,2200,,,,,,
ATP25_MediaPartner_KonstrukceBW1,,unknown,False,greenfield,,0,2200,2200,,,,,,
ATP25_MediaPartner_Intro,,unknown,False,greenfield,,0,2200,2200,,,,,,
ATP25_MediaPartner_Era21BW1,,unknown,False,greenfield,,0,2200,2200,,,,,,
ATP25_MediaPartner_EarchBW1,,unknown,False,greenfield,,0,2200,2200,,,,,,
ATP25_MediaPartner_Archizoom,,unknown,False,greenfield,,0,2200,2200,,,,,,
ATP25_MediaPartner_Architect+BW1,,unknown,False,greenfield,,0,2200,2200,,,,,,
ASPINA GmbH,,unknown,False,greenfield,,0,2200,2200,,,,,,
Angst + Pfister Gesellschaft m.b.H.,,unknown,False,greenfield,,0,2200,2200,,,,,,
Amplio Automatika Zrt.,,unknown,False,greenfield,,0,2200,2200,,,,,,
AGEMA Germany GmbH,,unknown,False,greenfield,15,0,2200,2200,,,,,,
ACP26_MediaPartners_Interiery,,unknown,False,greenfield,,0,2200,2200,,,,,,
ACP26_MediaPartners_ASB.png,,unknown,False,greenfield,,0,2200,2200,,,,,,
_K2_1352-1 kopie,,unknown,False,greenfield,,0,2200,2200,,,,,,
_K2_1019-1 kopie,,unknown,False,greenfield,,0,2200,2200,,,,,,
_K2_0413-1 kopie,,unknown,False,greenfield,,0,2200,2200,,,,,,
_K1_0463-1 kopie,,unknown,False,greenfield,,0,2200,2200,,,,,,
_C4_162x97px_vetter-02.jpg,,unknown,False,greenfield,,0,2200,2200,,,,,,
3venu3t kopia,,unknown,False,greenfield,,0,2200,2200,,,,,,
3Dwiser s.r.o.,,unknown,False,greenfield,15,0,2200,2200,,,,,,
20250930_124131,,unknown,False,greenfield,,0,2200,2200,,,,,,
1st Mould GmbH,,unknown,False,greenfield,8,0,2200,2200,,,,,,
Žofia Horová,,unknown,False,greenfield,,0,2200,2200,,,,,,
Škoda Vision O,,unknown,False,greenfield,,0,2200,2200,,,,,,
Škoda & Marcantonio,,unknown,False,greenfield,,0,2200,2200,,,,,,
"ČVUT, Fakulta architektury + REBORN DESIGN",,unknown,False,greenfield,,0,2200,2200,,,,,,
ČEZ / Svět energie,,unknown,False,greenfield,,0,2200,2200,,,,,,
Česká spořitelna & VISA,,unknown,False,greenfield,,0,2200,2200,,,,,,
Youngjin Choe,,unknown,False,greenfield,,0,2200,2200,,,,,,
Wontek,,unknown,False,greenfield,,0,2200,2200,,,,,,
Wiktoria & Filip Bielicki,,unknown,False,greenfield,,0,2200,2200,,,,,,
Vyhlídka k říčním lázním by Eva Opltová,,unknown,False,greenfield,,0,2200,2200,,,,,,
Vogue CS,,unknown,False,greenfield,,0,2200,2200,,,,,,
VINO CIBULKA,,unknown,False,greenfield,,0,2200,2200,,,,,,
VIMISLICKI elevators Showroom,,unknown,False,greenfield,,0,2200,2200,,,,,,
Up Slovensko,,unknown,False,greenfield,,0,2200,2200,,,,,,
UMPRUM / Módní show Fokus Broumov,,unknown,False,greenfield,,0,2200,2200,,,,,,
UMPRUM / Galerie UM,,unknown,False,greenfield,,0,2200,2200,,,,,,
UMPRUM / Clay House,,unknown,False,greenfield,,0,2200,2200,,,,,,
U. S. Steel Košice,,unknown,False,greenfield,,0,2200,2200,,,,,,
U Dřeváka Streetfood,,unknown,False,greenfield,,0,2200,2200,,,,,,
two hundred tons,,unknown,False,greenfield,,0,2200,2200,,,,,,
Triumf trofejí by Maxim Velčovský,,unknown,False,greenfield,,0,2200,2200,,,,,,
Tititi,,unknown,False,greenfield,,0,2200,2200,,,,,,
Thee...,,unknown,False,greenfield,,0,2200,2200,,,,,,
Tereza Sluková & Milan Pekař,,unknown,False,greenfield,,0,2200,2200,,,,,,
Tatra banka,,unknown,False,greenfield,,0,2200,2200,,,,,,
TAIGA SATO,,unknown,False,greenfield,,0,2200,2200,,,,,,
tablewe’re,,unknown,False,greenfield,,0,2200,2200,,,,,,
Syráreň Bel,,unknown,False,greenfield,,0,2200,2200,,,,,,
SUPERFINE STUFF,,unknown,False,greenfield,,0,2200,2200,,,,,,
Studio Viktor Tabiš,,unknown,False,greenfield,,0,2200,2200,,,,,,
Studio LAVISH Showroom,,unknown,False,greenfield,,0,2200,2200,,,,,,
Studio LAVISH,,unknown,False,greenfield,,0,2200,2200,,,,,,
STU Bratislava / Beyond Glass,,unknown,False,greenfield,,0,2200,2200,,,,,,
Sto·re - cirkulární spot,,unknown,False,greenfield,,0,2200,2200,,,,,,
Sophie Stanitzek,,unknown,False,greenfield,,0,2200,2200,,,,,,
Smart Walls,,unknown,False,greenfield,,0,2200,2200,,,,,,
Smart Acoustic,,unknown,False,greenfield,,0,2200,2200,,,,,,
"Slovenské cukrovary, s.r.o",,unknown,False,greenfield,,0,2200,2200,,,,,,
SIN Gallery,,unknown,False,greenfield,,0,2200,2200,,,,,,
Silvia Sukopova,,unknown,False,greenfield,,0,2200,2200,,,,,,
Shelfium,,unknown,False,greenfield,,0,2200,2200,,,,,,
Sebastian Komacek & Alan Prekop,,unknown,False,greenfield,,0,2200,2200,,,,,,
SCHŰS,,unknown,False,greenfield,,0,2200,2200,,,,,,
School Today,,unknown,False,greenfield,21,0,2200,2200,,,,,,
SAZKA reLosy Pumptrack,,unknown,False,greenfield,,0,2200,2200,,,,,,
SAZKA reLosy,,unknown,False,greenfield,,0,2200,2200,,,,,,
Sara de Vroe,,unknown,False,greenfield,,0,2200,2200,,,,,,
Rückl x UMPRUM,,unknown,False,greenfield,,0,2200,2200,,,,,,
Rooftop by Cirque.Menu,,unknown,False,greenfield,,0,2200,2200,,,,,,
Rony Plesl,,unknown,False,greenfield,,0,2200,2200,,,,,,
Ravak Showroom,,unknown,False,greenfield,,0,2200,2200,,,,,,
RAP & Michaela Vrbková,,unknown,False,greenfield,,0,2200,2200,,,,,,
Radiožurnál: Mobilní studio R-Stream,,unknown,False,greenfield,,0,2200,2200,,,,,,
PURAFORMA,,unknown,False,greenfield,,0,2200,2200,,,,,,
PROFIL NÁBYTEK & Balance is Motion,,unknown,False,greenfield,,0,2200,2200,,,,,,
Pop-up JUNGVIRT x MENTLOVA,,unknown,False,greenfield,,0,2200,2200,,,,,,
Poorex by Bartosz Mucha,,unknown,False,greenfield,,0,2200,2200,,,,,,
PLOOM x Jan Černý: Outside,,unknown,False,greenfield,,0,2200,2200,,,,,,
PLOOM x Jan Černý: Inside,,unknown,False,greenfield,,0,2200,2200,,,,,,
PLOOM,,unknown,False,greenfield,,0,2200,2200,,,,,,
Pivovar Elektrárna,,unknown,False,greenfield,,0,2200,2200,,,,,,
Peter Wertmann,,unknown,False,greenfield,,0,2200,2200,,,,,,
Peter Barens,,unknown,False,greenfield,,0,2200,2200,,,,,,
Paula Holzhauser,,unknown,False,greenfield,,0,2200,2200,,,,,,
Oliwia Olbińska,,unknown,False,greenfield,,0,2200,2200,,,,,,
Ola Kala Van,,unknown,False,greenfield,,0,2200,2200,,,,,,
Oido FlexCo,,unknown,False,greenfield,,0,2200,2200,,,,,,
OFFCUTS by Maria Nina Václavková,,unknown,False,greenfield,,0,2200,2200,,,,,,
Off-space™,,unknown,False,greenfield,,0,2200,2200,,,,,,
Odvaha / Courage,,unknown,False,greenfield,,0,2200,2200,,,,,,
O2 Slovakia,,unknown,False,greenfield,,0,2200,2200,,,,,,
nozomi x jiří krejčiřík,,unknown,False,greenfield,,0,2200,2200,,,,,,
New Generation Hospital Michalovce,,unknown,False,greenfield,,0,2200,2200,,,,,,
Neuron Soundware,,unknown,False,greenfield,16,0,2200,2200,,,,,,
Nespresso,,unknown,False,greenfield,,0,2200,2200,,,,,,
Natálie Costantino,,unknown,False,greenfield,,0,2200,2200,,,,,,
Nastassia Aleinikava & Kahotski Eyewear,,unknown,False,greenfield,,0,2200,2200,,,,,,
NANICHE,,unknown,False,greenfield,,0,2200,2200,,,,,,
Nakladatelství Pikola,,unknown,False,greenfield,,0,2200,2200,,,,,,
Mátyás Zagiba,,unknown,False,greenfield,,0,2200,2200,,,,,,
Moodpasta,,unknown,False,greenfield,,0,2200,2200,,,,,,
Modernista Showroom,,unknown,False,greenfield,,0,2200,2200,,,,,,
Mira Makers by Vlastimil Šenkýř,,unknown,False,greenfield,,0,2200,2200,,,,,,
MINOTTI PRAHA,,unknown,False,greenfield,,0,2200,2200,,,,,,
Mi fashion label,,unknown,False,greenfield,,0,2200,2200,,,,,,
Merkur Toys x FUD UJEP,,unknown,False,greenfield,,0,2200,2200,,,,,,
Mazelab Roastery,,unknown,False,greenfield,,0,2200,2200,,,,,,
Mayar Mohammed,,unknown,False,greenfield,,0,2200,2200,,,,,,
Mascha Berger,,unknown,False,greenfield,,0,2200,2200,,,,,,
Mary McCartney: STRIKING by PLAYCE,,unknown,False,greenfield,,0,2200,2200,,,,,,
Martina Hudečková & Ľubomír Ontkóc,,unknown,False,greenfield,,0,2200,2200,,,,,,
Marie Van Dun,,unknown,False,greenfield,,0,2200,2200,,,,,,
Margot Danloy,,unknown,False,greenfield,,0,2200,2200,,,,,,
Marek Hanák & Veronika Tichá,,unknown,False,greenfield,,0,2200,2200,,,,,,
MANU TILES,,unknown,False,greenfield,,0,2200,2200,,,,,,
Maalström studio,,unknown,False,greenfield,,0,2200,2200,,,,,,
LUMILOGY,,unknown,False,greenfield,,0,2200,2200,,,,,,
Lokše od Zuzky,,unknown,False,greenfield,,0,2200,2200,,,,,,
LINDA PRO Showroom,,unknown,False,greenfield,,0,2200,2200,,,,,,
Lhotska Jewellery,,unknown,False,greenfield,,0,2200,2200,,,,,,
Leon Sebastian Leiß,,unknown,False,greenfield,,0,2200,2200,,,,,,
LEGO® KREATIVNÍ ZÓNA PRO DĚTI,,unknown,False,greenfield,,0,2200,2200,,,,,,
LEGO® Botanicals RELAX ZÓNA,,unknown,False,greenfield,,0,2200,2200,,,,,,
"K–A–V–K–A, knižní a výtvarná kultura",,unknown,False,greenfield,,0,2200,2200,,,,,,
Kári Þór Barry,,unknown,False,greenfield,,0,2200,2200,,,,,,
KONSEPTI Showroom,,unknown,False,greenfield,,0,2200,2200,,,,,,
Konrad Sumera,,unknown,False,greenfield,,0,2200,2200,,,,,,
Klaudia Ďugelová,,unknown,False,greenfield,,0,2200,2200,,,,,,
Kim Gemmink,,unknown,False,greenfield,,0,2200,2200,,,,,,
Kettal,,unknown,False,greenfield,,0,2200,2200,,,,,,
Když Kristián Usne,,unknown,False,greenfield,,0,2200,2200,,,,,,
KC Editions,,unknown,False,greenfield,,0,2200,2200,,,,,,
Kavárna Anežka,,unknown,False,greenfield,,0,2200,2200,,,,,,
Jiří Pelcl: Design je pro mě náboženstvím / Design Is My Religion,,unknown,False,greenfield,,0,2200,2200,,,,,,
Jaron Vandevelde,,unknown,False,greenfield,,0,2200,2200,,,,,,
Italský kulturní institut v Praze,,unknown,False,greenfield,,0,2200,2200,,,,,,
Immortal Workers by Matěj Neubert & Kuba Křelina,,unknown,False,greenfield,,0,2200,2200,,,,,,
High Craft,,unknown,False,greenfield,,0,2200,2200,,,,,,
Hey Mama Food Truck,,unknown,False,greenfield,,0,2200,2200,,,,,,
Hana Hillerová,,unknown,False,greenfield,,0,2200,2200,,,,,,
HAGOS Showroom,,unknown,False,greenfield,,0,2200,2200,,,,,,
Gréta Kušnírová,,unknown,False,greenfield,,0,2200,2200,,,,,,
GROHE Showroom,,unknown,False,greenfield,,0,2200,2200,,,,,,
Geometrikon,,unknown,False,greenfield,,0,2200,2200,,,,,,
"FUD UJEP, Produktový design",,unknown,False,greenfield,,0,2200,2200,,,,,,
"FUD UJEP, Oděvní a textilní design",,unknown,False,greenfield,,0,2200,2200,,,,,,
"FUD UJEP, Design keramiky",,unknown,False,greenfield,,0,2200,2200,,,,,,
"FUD UJEP, Design interiéru / Vem to čert",,unknown,False,greenfield,,0,2200,2200,,,,,,
"FUD UJEP, Design interiéru",,unknown,False,greenfield,,0,2200,2200,,,,,,
FUD UJEP / The Standardless,,unknown,False,greenfield,,0,2200,2200,,,,,,
"FU TUKE, Innovation design studio",,unknown,False,greenfield,,0,2200,2200,,,,,,
FRÄNKISCHE Industrial Pipes,,unknown,False,greenfield,,0,2200,2200,,,,,,
Friedrich Fromm,,unknown,False,greenfield,,0,2200,2200,,,,,,
Frančesko Pizza Truck,,unknown,False,greenfield,,0,2200,2200,,,,,,
FMK UTB / FOCUS 2.0,,unknown,False,greenfield,7,0,2200,2200,,,,,,
Florentine Cosmetics,,unknown,False,greenfield,,0,2200,2200,,,,,,
"FDU ZČU, Produktový design",,unknown,False,greenfield,,0,2200,2200,,,,,,
"FDU ZČU, Ateliéry designu",,unknown,False,greenfield,,0,2200,2200,,,,,,
FaVU / FaVU Design Store,,unknown,False,greenfield,,0,2200,2200,,,,,,
"FA ČVUT, DESIGN",,unknown,False,greenfield,,0,2200,2200,,,,,,
FA ČVUT,,unknown,False,greenfield,,0,2200,2200,,,,,,
EUROPAPIER-BOHEMIA,,unknown,False,greenfield,,0,2200,2200,,,,,,
Essity TORK,,unknown,False,greenfield,,0,2200,2200,,,,,,
Emil Taschka,,unknown,False,greenfield,,0,2200,2200,,,,,,
EMA espresso bar,,unknown,False,greenfield,,0,2200,2200,,,,,,
ELLE & ELLE Decoration,,unknown,False,greenfield,,0,2200,2200,,,,,,
